id,date,rxl,cid,lac,rnc
17390,1259991051073,-63,65535,-1,0
17391,1259991051403,-63,65535,-1,0
17392,1259991051731,-63,65535,-1,0
17393,1259991052073,-63,65535,-1,0
17394,1259991052412,-63,65535,-1,0
17395,1259991052744,-63,65535,-1,0
17396,1259991053082,-63,65535,-1,0
17397,1259991053413,-63,65535,-1,0
17398,1259991053742,-63,65535,-1,0
17399,1259991054082,-63,65535,-1,0
17400,1259991054412,-63,65535,-1,0
17401,1259991054893,-63,65535,-1,0
17402,1259991055092,-63,65535,-1,0
17403,1259991055423,-63,65535,-1,0
17404,1259991055752,-63,65535,-1,0
17405,1259991056093,-63,65535,-1,0
17406,1259991056423,-63,65535,-1,0
17407,1259991056752,-63,65535,-1,0
17408,1259991057093,-63,65535,-1,0
17409,1259991057445,-63,65535,-1,0
17410,1259991057762,-63,65535,-1,0
17411,1259991058105,-63,65535,-1,0
17412,1259991058433,-63,65535,-1,0
17413,1259991058764,-63,65535,-1,0
17414,1259991059103,-63,65535,-1,0
17415,1259991059449,-63,65535,-1,0
17416,1259991059761,-63,65535,-1,0
17417,1259991060103,-63,65535,-1,0
17418,1259991060443,-63,65535,-1,0
17419,1259991060771,-63,65535,-1,0
17420,1259991061103,-63,65535,-1,0
17421,1259991061443,-63,65535,-1,0
17422,1259991061772,-63,65535,-1,0
17423,1259991062113,-63,65535,-1,0
17424,1259991062445,-63,65535,-1,0
17425,1259991062815,-63,65535,-1,0
17426,1259991063113,-63,65535,-1,0
17427,1259991063454,-63,65535,-1,0
17428,1259991064732,-63,65535,-1,0
17429,1259991064732,-63,65535,-1,0
17430,1259991064732,-63,65535,-1,0
17431,1259991065062,-63,65535,-1,0
17432,1259991065402,-63,65535,-1,0
17433,1259991065733,-63,65535,-1,0
17434,1259991066073,-63,65535,-1,0
17435,1259991066403,-63,65535,-1,0
17436,1259991066732,-63,65535,-1,0
17437,1259991067073,-63,65535,-1,0
17438,1259991067403,-63,65535,-1,0
17439,1259991067743,-63,65535,-1,0
17440,1259991068073,-63,65535,-1,0
17441,1259991068413,-63,65535,-1,0
17442,1259991068743,-63,65535,-1,0
17443,1259991069092,-63,65535,-1,0
17444,1259991069413,-63,65535,-1,0
17445,1259991069753,-63,65535,-1,0
17446,1259991070082,-63,65535,-1,0
17447,1259991070422,-63,65535,-1,0
17448,1259991070753,-63,65535,-1,0
17449,1259991071093,-63,65535,-1,0
17450,1259991071422,-63,65535,-1,0
17451,1259991071762,-63,65535,-1,0
17452,1259991072092,-63,65535,-1,0
17453,1259991072432,-63,65535,-1,0
17454,1259991072773,-63,65535,-1,0
17455,1259991073102,-63,65535,-1,0
17456,1259991073432,-63,65535,-1,0
17457,1259991073773,-63,65535,-1,0
17458,1259991074103,-63,65535,-1,0
17459,1259991074443,-63,65535,-1,0
17460,1259991074773,-63,65535,-1,0
17461,1259991075102,-63,65535,-1,0
17462,1259991075443,-63,65535,-1,0
17463,1259991075773,-63,65535,-1,0
17464,1259991076112,-63,65535,-1,0
17465,1259991076442,-63,65535,-1,0
17466,1259991076783,-63,65535,-1,0
17467,1259991077113,-63,65535,-1,0
17468,1259991077453,-63,65535,-1,0
17469,1259991077782,-63,65535,-1,0
17470,1259991078123,-63,65535,-1,0
17471,1259991078453,-63,65535,-1,0
17472,1259991078783,-63,65535,-1,0
17473,1259991079123,-63,65535,-1,0
17474,1259991079453,-63,65535,-1,0
17475,1259991079792,-63,65535,-1,0
17476,1259991080122,-63,65535,-1,0
17477,1259991080462,-63,65535,-1,0
17478,1259991080792,-63,65535,-1,0
17479,1259991081133,-63,65535,-1,0
17480,1259991081463,-63,65535,-1,0
17481,1259991081802,-63,65535,-1,0
17482,1259991082133,-63,65535,-1,0
17483,1259991082463,-63,65535,-1,0
17484,1259991082802,-63,65535,-1,0
17485,1259991083133,-63,65535,-1,0
17486,1259991083473,-63,65535,-1,0
17487,1259991083803,-63,65535,-1,0
17488,1259991084142,-63,65535,-1,0
17489,1259991084473,-63,65535,-1,0
17490,1259991084803,-63,65535,-1,0
17491,1259991085143,-63,65535,-1,0
17492,1259991085473,-63,65535,-1,0
17493,1259991085813,-63,65535,-1,0
17494,1259991086143,-63,65535,-1,0
17495,1259991086483,-63,65535,-1,0
17496,1259991086812,-63,65535,-1,0
17497,1259991087142,-63,65535,-1,0
17498,1259991087483,-63,65535,-1,0
17499,1259991087812,-63,65535,-1,0
17500,1259991088152,-63,65535,-1,0
17501,1259991088483,-63,65535,-1,0
17502,1259991088813,-63,65535,-1,0
17503,1259991089162,-63,65535,-1,0
17504,1259991089482,-63,65535,-1,0
17505,1259991089822,-63,65535,-1,0
17506,1259991090153,-63,65535,-1,0
17507,1259991090492,-63,65535,-1,0
17508,1259991090822,-63,65535,-1,0
17509,1259991091162,-63,65535,-1,0
17510,1259991091493,-63,65535,-1,0
17511,1259991091823,-63,65535,-1,0
17512,1259991092163,-63,65535,-1,0
17513,1259991092493,-63,65535,-1,0
17514,1259991092832,-63,65535,-1,0
17515,1259991093162,-63,65535,-1,0
17516,1259991093493,-63,65535,-1,0
17517,1259991093833,-63,65535,-1,0
17518,1259991094163,-63,65535,-1,0
17519,1259991094503,-63,65535,-1,0
17520,1259991094832,-63,65535,-1,0
17521,1259991095173,-63,65535,-1,0
17522,1259991095503,-63,65535,-1,0
17523,1259991095843,-63,65535,-1,0
17524,1259991096173,-63,65535,-1,0
17525,1259991096513,-63,65535,-1,0
17526,1259991096843,-63,65535,-1,0
17527,1259991097172,-63,65535,-1,0
17528,1259991097513,-63,65535,-1,0
17529,1259991097842,-63,65535,-1,0
17530,1259991098173,-63,65535,-1,0
17531,1259991098513,-63,65535,-1,0
17532,1259991098853,-63,65535,-1,0
17533,1259991099182,-63,65535,-1,0
17534,1259991099512,-63,65535,-1,0
17535,1259991099853,-63,65535,-1,0
17536,1259991100183,-63,65535,-1,0
17537,1259991100523,-63,65535,-1,0
17538,1259991100853,-63,65535,-1,0
17539,1259991101193,-63,65535,-1,0
17540,1259991101522,-63,65535,-1,0
17541,1259991101863,-63,65535,-1,0
17542,1259991102193,-63,65535,-1,0
17543,1259991102523,-63,65535,-1,0
17544,1259991102863,-63,65535,-1,0
17545,1259991103193,-63,65535,-1,0
17546,1259991103533,-63,65535,-1,0
17547,1259991103862,-63,65535,-1,0
17548,1259991104202,-63,65535,-1,0
17549,1259991104533,-63,65535,-1,0
17550,1259991104872,-63,65535,-1,0
17551,1259991105203,-63,65535,-1,0
17552,1259991105533,-63,65535,-1,0
17553,1259991105872,-63,65535,-1,0
17554,1259991106202,-63,65535,-1,0
17555,1259991106543,-63,65535,-1,0
17556,1259991106873,-63,65535,-1,0
17557,1259991107203,-63,65535,-1,0
17558,1259991107543,-63,65535,-1,0
17559,1259991107873,-63,65535,-1,0
17560,1259991108203,-63,65535,-1,0
17561,1259991108542,-63,65535,-1,0
17562,1259991108873,-63,65535,-1,0
17563,1259991109213,-63,65535,-1,0
17564,1259991109542,-63,65535,-1,0
17565,1259991109883,-63,65535,-1,0
17566,1259991110223,-63,65535,-1,0
17567,1259991110543,-63,65535,-1,0
17568,1259991110882,-63,65535,-1,0
17569,1259991111213,-63,65535,-1,0
17570,1259991111553,-63,65535,-1,0
17571,1259991111883,-63,65535,-1,0
17572,1259991112213,-63,65535,-1,0
17573,1259991112552,-63,65535,-1,0
17574,1259991112882,-63,65535,-1,0
17575,1259991113213,-63,65535,-1,0
17576,1259991113553,-63,65535,-1,0
17577,1259991113882,-63,65535,-1,0
17578,1259991114223,-63,65535,-1,0
17579,1259991114553,-63,65535,-1,0
17580,1259991114893,-63,65535,-1,0
17581,1259991115223,-63,65535,-1,0
17582,1259991115563,-63,65535,-1,0
17583,1259991115893,-63,65535,-1,0
17584,1259991116223,-63,65535,-1,0
17585,1259991116562,-63,65535,-1,0
17586,1259991116893,-63,65535,-1,0
17587,1259991117233,-63,65535,-1,0
17588,1259991117563,-63,65535,-1,0
17589,1259991117903,-63,65535,-1,0
17590,1259991118232,-63,65535,-1,0
17591,1259991118563,-63,65535,-1,0
17592,1259991118903,-63,65535,-1,0
17593,1259991119232,-63,65535,-1,0
17594,1259991119563,-63,65535,-1,0
17595,1259991119903,-63,65535,-1,0
17596,1259991120233,-63,65535,-1,0
17597,1259991120563,-63,65535,-1,0
17598,1259991120903,-63,65535,-1,0
17599,1259991121232,-63,65535,-1,0
17600,1259991121572,-63,65535,-1,0
17601,1259991121902,-63,65535,-1,0
17602,1259991122233,-63,65535,-1,0
17603,1259991122573,-63,65535,-1,0
17604,1259991122902,-63,65535,-1,0
17605,1259991123242,-63,65535,-1,0
17606,1259991123572,-63,65535,-1,0
17607,1259991123913,-63,65535,-1,0
17608,1259991124242,-63,65535,-1,0
17609,1259991124573,-63,65535,-1,0
17610,1259991124903,-63,65535,-1,0
17611,1259991125242,-63,65535,-1,0
17612,1259991125583,-63,65535,-1,0
17613,1259991125912,-63,65535,-1,0
17614,1259991126243,-63,65535,-1,0
17615,1259991126582,-63,65535,-1,0
17616,1259991126913,-63,65535,-1,0
17617,1259991127243,-63,65535,-1,0
17618,1259991127583,-63,65535,-1,0
17619,1259991127913,-63,65535,-1,0
17620,1259991128253,-63,65535,-1,0
17621,1259991128583,-63,65535,-1,0
17622,1259991128913,-63,65535,-1,0
17623,1259991129252,-63,65535,-1,0
17624,1259991129583,-63,65535,-1,0
17625,1259991129922,-63,65535,-1,0
17626,1259991130253,-63,65535,-1,0
17627,1259991130583,-63,65535,-1,0
17628,1259991130923,-63,65535,-1,0
17629,1259991131253,-63,65535,-1,0
17630,1259991131811,-63,65535,-1,0
17631,1259991131922,-63,65535,-1,0
17632,1259991132253,-63,65535,-1,0
17633,1259991132593,-63,65535,-1,0
17634,1259991132923,-63,65535,-1,0
17635,1259991133263,-63,65535,-1,0
17636,1259991133603,-63,65535,-1,0
17637,1259991133932,-63,65535,-1,0
17638,1259991134263,-63,65535,-1,0
17639,1259991134603,-63,65535,-1,0
17640,1259991134932,-63,65535,-1,0
17641,1259991135272,-63,65535,-1,0
17642,1259991135603,-63,65535,-1,0
17643,1259991135943,-63,65535,-1,0
17644,1259991136273,-63,65535,-1,0
17645,1259991136612,-63,65535,-1,0
17646,1259991136943,-63,65535,-1,0
17647,1259991137282,-63,65535,-1,0
17648,1259991137613,-63,65535,-1,0
17649,1259991137943,-63,65535,-1,0
17650,1259991138283,-63,65535,-1,0
17651,1259991138623,-63,65535,-1,0
17652,1259991138953,-63,65535,-1,0
17653,1259991139282,-63,65535,-1,0
17654,1259991139623,-63,65535,-1,0
17655,1259991139953,-63,65535,-1,0
17656,1259991140292,-63,65535,-1,0
17657,1259991140623,-63,65535,-1,0
17658,1259991140952,-63,65535,-1,0
17659,1259991141293,-63,65535,-1,0
17660,1259991141632,-63,65535,-1,0
17661,1259991141963,-63,65535,-1,0
17662,1259991142293,-63,65535,-1,0
17663,1259991142632,-63,65535,-1,0
17664,1259991142963,-63,65535,-1,0
17665,1259991143303,-63,65535,-1,0
17666,1259991143633,-63,65535,-1,0
17667,1259991143972,-63,65535,-1,0
17668,1259991144302,-63,65535,-1,0
17669,1259991144642,-63,65535,-1,0
17670,1259991144972,-63,65535,-1,0
17671,1259991145303,-63,65535,-1,0
17672,1259991145643,-63,65535,-1,0
17673,1259991145972,-63,65535,-1,0
17674,1259991146312,-63,65535,-1,0
17675,1259991146643,-63,65535,-1,0
17676,1259991146982,-63,65535,-1,0
17677,1259991147313,-63,65535,-1,0
17678,1259991147643,-63,65535,-1,0
17679,1259991147983,-63,65535,-1,0
17680,1259991148313,-63,65535,-1,0
17681,1259991148653,-63,65535,-1,0
17682,1259991148982,-63,65535,-1,0
17683,1259991149323,-63,65535,-1,0
17684,1259991149653,-63,65535,-1,0
17685,1259991149992,-63,65535,-1,0
17686,1259991150323,-63,65535,-1,0
17687,1259991150663,-63,65535,-1,0
17688,1259991150993,-63,65535,-1,0
17689,1259991151323,-63,65535,-1,0
17690,1259991151663,-63,65535,-1,0
17691,1259991151993,-63,65535,-1,0
17692,1259991152332,-63,65535,-1,0
17693,1259991152663,-63,65535,-1,0
17694,1259991153003,-63,65535,-1,0
17695,1259991153333,-63,65535,-1,0
17696,1259991153662,-63,65535,-1,0
17697,1259991154003,-63,65535,-1,0
17698,1259991154333,-63,65535,-1,0
17699,1259991154674,-63,65535,-1,0
17700,1259991155002,-63,65535,-1,0
17701,1259991155343,-63,65535,-1,0
17702,1259991155674,-63,65535,-1,0
17703,1259991156003,-63,65535,-1,0
17704,1259991156343,-63,65535,-1,0
17705,1259991156685,-63,65535,-1,0
17706,1259991157013,-63,65535,-1,0
17707,1259991157343,-63,65535,-1,0
17708,1259991157703,-63,65535,-1,0
17709,1259991158012,-63,65535,-1,0
17710,1259991158342,-63,65535,-1,0
17711,1259991158715,-63,65535,-1,0
17712,1259991159012,-63,65535,-1,0
17713,1259991159353,-63,65535,-1,0
17714,1259991159703,-63,65535,-1,0
17715,1259991160023,-63,65535,-1,0
17716,1259991160353,-63,65535,-1,0
17717,1259991160694,-63,65535,-1,0
17718,1259991161022,-63,65535,-1,0
17719,1259991161362,-63,65535,-1,0
17720,1259991161694,-63,65535,-1,0
17721,1259991162022,-63,65535,-1,0
17722,1259991162363,-63,65535,-1,0
17723,1259991162725,-63,65535,-1,0
17724,1259991163033,-63,65535,-1,0
17725,1259991163362,-63,65535,-1,0
17726,1259991163703,-63,65535,-1,0
17727,1259991164033,-63,65535,-1,0
17728,1259991164362,-63,65535,-1,0
17729,1259991164703,-63,65535,-1,0
17730,1259991165033,-63,65535,-1,0
17731,1259991165362,-63,65535,-1,0
17732,1259991165703,-63,65535,-1,0
17733,1259991166033,-63,65535,-1,0
17734,1259991166373,-63,65535,-1,0
17735,1259991166702,-63,65535,-1,0
17736,1259991167033,-63,65535,-1,0
17737,1259991167372,-63,65535,-1,0
17738,1259991167703,-63,65535,-1,0
17739,1259991168043,-63,65535,-1,0
17740,1259991168372,-63,65535,-1,0
17741,1259991168703,-63,65535,-1,0
17742,1259991169043,-63,65535,-1,0
17743,1259991169372,-63,65535,-1,0
17744,1259991169703,-63,65535,-1,0
17745,1259991170042,-63,65535,-1,0
17746,1259991170373,-63,65535,-1,0
17747,1259991170713,-63,65535,-1,0
17748,1259991171042,-63,65535,-1,0
17749,1259991171383,-63,65535,-1,0
17750,1259991171713,-63,65535,-1,0
17751,1259991172043,-63,65535,-1,0
17752,1259991172383,-63,65535,-1,0
17753,1259991172713,-63,65535,-1,0
17754,1259991173053,-63,65535,-1,0
17755,1259991173382,-63,65535,-1,0
17756,1259991173713,-63,65535,-1,0
17757,1259991174052,-63,65535,-1,0
17758,1259991174383,-63,65535,-1,0
17759,1259991174723,-63,65535,-1,0
17760,1259991175053,-63,65535,-1,0
17761,1259991175383,-63,65535,-1,0
17762,1259991175722,-63,65535,-1,0
17763,1259991176053,-63,65535,-1,0
17764,1259991176392,-63,65535,-1,0
17765,1259991176722,-63,65535,-1,0
17766,1259991177062,-63,65535,-1,0
17767,1259991177393,-63,65535,-1,0
17768,1259991177723,-63,65535,-1,0
17769,1259991178063,-63,65535,-1,0
17770,1259991178402,-63,65535,-1,0
17771,1259991178733,-63,65535,-1,0
17772,1259991179063,-63,65535,-1,0
17773,1259991179403,-63,65535,-1,0
17774,1259991179733,-63,65535,-1,0
17775,1259991180109,-63,65535,-1,0
17776,1259991180403,-63,65535,-1,0
17777,1259991180733,-63,65535,-1,0
17778,1259991181063,-63,65535,-1,0
17779,1259991181403,-63,65535,-1,0
17780,1259991181733,-63,65535,-1,0
17781,1259991182072,-63,65535,-1,0
17782,1259991182402,-63,65535,-1,0
17783,1259991182733,-63,65535,-1,0
17784,1259991183073,-63,65535,-1,0
17785,1259991183403,-63,65535,-1,0
17786,1259991183743,-63,65535,-1,0
17787,1259991184073,-63,65535,-1,0
17788,1259991184412,-63,65535,-1,0
17789,1259991184743,-63,65535,-1,0
17790,1259991185072,-63,65535,-1,0
17791,1259991185414,-63,65535,-1,0
17792,1259991185743,-63,65535,-1,0
17793,1259991186072,-63,65535,-1,0
17794,1259991186413,-63,65535,-1,0
17795,1259991186743,-63,65535,-1,0
17796,1259991187083,-63,65535,-1,0
17797,1259991187412,-63,65535,-1,0
17798,1259991187753,-63,65535,-1,0
17799,1259991188082,-63,65535,-1,0
17800,1259991188422,-63,65535,-1,0
17801,1259991188753,-63,65535,-1,0
17802,1259991189083,-63,65535,-1,0
17803,1259991189423,-63,65535,-1,0
17804,1259991189753,-63,65535,-1,0
17805,1259991190093,-63,65535,-1,0
17806,1259991190422,-63,65535,-1,0
17807,1259991190763,-63,65535,-1,0
17808,1259991191092,-63,65535,-1,0
17809,1259991191423,-63,65535,-1,0
17810,1259991191763,-63,65535,-1,0
17811,1259991192093,-63,65535,-1,0
17812,1259991192433,-63,65535,-1,0
17813,1259991192763,-63,65535,-1,0
17814,1259991193103,-63,65535,-1,0
17815,1259991193432,-63,65535,-1,0
17816,1259991193773,-63,65535,-1,0
17817,1259991194103,-63,65535,-1,0
17818,1259991194442,-63,65535,-1,0
17819,1259991194773,-63,65535,-1,0
17820,1259991195112,-63,65535,-1,0
17821,1259991195443,-63,65535,-1,0
17822,1259991195773,-63,65535,-1,0
17823,1259991196112,-63,65535,-1,0
17824,1259991196442,-63,65535,-1,0
17825,1259991196782,-63,65535,-1,0
17826,1259991197113,-63,65535,-1,0
17827,1259991197443,-63,65535,-1,0
17828,1259991197783,-63,65535,-1,0
17829,1259991198123,-63,65535,-1,0
17830,1259991198453,-63,65535,-1,0
17831,1259991199003,-63,65535,-1,0
17832,1259991199123,-63,65535,-1,0
17833,1259991199463,-63,65535,-1,0
17834,1259991199792,-63,65535,-1,0
17835,1259991200122,-63,65535,-1,0
17836,1259991200463,-63,65535,-1,0
17837,1259991200793,-63,65535,-1,0
17838,1259991201122,-63,65535,-1,0
17839,1259991201462,-63,65535,-1,0
17840,1259991201803,-63,65535,-1,0
17841,1259991202132,-63,65535,-1,0
17842,1259991202462,-63,65535,-1,0
17843,1259991202802,-63,65535,-1,0
17844,1259991203132,-63,65535,-1,0
17845,1259991203472,-63,65535,-1,0
17846,1259991203803,-63,65535,-1,0
17847,1259991204142,-63,65535,-1,0
17848,1259991204472,-63,65535,-1,0
17849,1259991204813,-63,65535,-1,0
17850,1259991205142,-63,65535,-1,0
17851,1259991205483,-63,65535,-1,0
17852,1259991205813,-63,65535,-1,0
17853,1259991206143,-63,65535,-1,0
17854,1259991206483,-63,65535,-1,0
17855,1259991206813,-63,65535,-1,0
17856,1259991207153,-63,65535,-1,0
17857,1259991207483,-63,65535,-1,0
17858,1259991207823,-63,65535,-1,0
17859,1259991208153,-63,65535,-1,0
17860,1259991208492,-63,65535,-1,0
17861,1259991208823,-63,65535,-1,0
17862,1259991209163,-63,65535,-1,0
17863,1259991209492,-63,65535,-1,0
17864,1259991209832,-63,65535,-1,0
17865,1259991210162,-63,65535,-1,0
17866,1259991210503,-63,65535,-1,0
17867,1259991210833,-63,65535,-1,0
17868,1259991211162,-63,65535,-1,0
17869,1259991211503,-63,65535,-1,0
17870,1259991211832,-63,65535,-1,0
17871,1259991212172,-63,65535,-1,0
17872,1259991212502,-63,65535,-1,0
17873,1259991212833,-63,65535,-1,0
17874,1259991213173,-63,65535,-1,0
17875,1259991213513,-63,65535,-1,0
17876,1259991213843,-63,65535,-1,0
17877,1259991214172,-63,65535,-1,0
17878,1259991214513,-63,65535,-1,0
17879,1259991214842,-63,65535,-1,0
17880,1259991215182,-63,65535,-1,0
17881,1259991215523,-63,65535,-1,0
17882,1259991215855,-63,65535,-1,0
17883,1259991216183,-63,65535,-1,0
17884,1259991216523,-63,65535,-1,0
17885,1259991216855,-63,65535,-1,0
17886,1259991217193,-63,65535,-1,0
17887,1259991217533,-63,65535,-1,0
17888,1259991217863,-63,65535,-1,0
17889,1259991218193,-63,65535,-1,0
17890,1259991218532,-63,65535,-1,0
17891,1259991218862,-63,65535,-1,0
17892,1259991219203,-63,65535,-1,0
17893,1259991219533,-63,65535,-1,0
17894,1259991219873,-63,65535,-1,0
17895,1259991220351,-63,65535,-1,0
17896,1259991220543,-63,65535,-1,0
17897,1259991220872,-63,65535,-1,0
17898,1259991221203,-63,65535,-1,0
17899,1259991221543,-63,65535,-1,0
17900,1259991221873,-63,65535,-1,0
17901,1259991222217,-63,65535,-1,0
17902,1259991222542,-63,65535,-1,0
17903,1259991222883,-63,65535,-1,0
17904,1259991223212,-63,65535,-1,0
17905,1259991223553,-63,65535,-1,0
17906,1259991223883,-63,65535,-1,0
17907,1259991224213,-63,65535,-1,0
17908,1259991224553,-63,65535,-1,0
17909,1259991224883,-63,65535,-1,0
17910,1259991225223,-63,65535,-1,0
17911,1259991225552,-63,65535,-1,0
17912,1259991225893,-63,65535,-1,0
17913,1259991226222,-63,65535,-1,0
17914,1259991226563,-63,65535,-1,0
17915,1259991226893,-63,65535,-1,0
17916,1259991227222,-63,65535,-1,0
17917,1259991227562,-63,65535,-1,0
17918,1259991227893,-63,65535,-1,0
17919,1259991228223,-63,65535,-1,0
17920,1259991228563,-63,65535,-1,0
17921,1259991228893,-63,65535,-1,0
17922,1259991229233,-63,65535,-1,0
17923,1259991229562,-63,65535,-1,0
17924,1259991229903,-63,65535,-1,0
17925,1259991230233,-63,65535,-1,0
17926,1259991230573,-63,65535,-1,0
17927,1259991230903,-63,65535,-1,0
17928,1259991231233,-63,65535,-1,0
17929,1259991231572,-63,65535,-1,0
17930,1259991231902,-63,65535,-1,0
17931,1259991232243,-63,65535,-1,0
17932,1259991232573,-63,65535,-1,0
17933,1259991232904,-63,65535,-1,0
17934,1259991233243,-63,65535,-1,0
17935,1259991233583,-63,65535,-1,0
17936,1259991233913,-63,65535,-1,0
17937,1259991234242,-63,65535,-1,0
17938,1259991234583,-63,65535,-1,0
17939,1259991234912,-63,65535,-1,0
17940,1259991235252,-63,65535,-1,0
17941,1259991235583,-63,65535,-1,0
17942,1259991235923,-63,65535,-1,0
17943,1259991236253,-63,65535,-1,0
17944,1259991236592,-63,65535,-1,0
17945,1259991236923,-63,65535,-1,0
17946,1259991237263,-63,65535,-1,0
17947,1259991237593,-63,65535,-1,0
17948,1259991237923,-63,65535,-1,0
17949,1259991238263,-63,65535,-1,0
17950,1259991238603,-63,65535,-1,0
17951,1259991238932,-63,65535,-1,0
17952,1259991239273,-63,65535,-1,0
17953,1259991239603,-63,65535,-1,0
17954,1259991239933,-63,65535,-1,0
17955,1259991240272,-63,65535,-1,0
17956,1259991240603,-63,65535,-1,0
17957,1259991240943,-63,65535,-1,0
17958,1259991241273,-63,65535,-1,0
17959,1259991241612,-63,65535,-1,0
17960,1259991241943,-63,65535,-1,0
17961,1259991242283,-63,65535,-1,0
17962,1259991242613,-63,65535,-1,0
17963,1259991242943,-63,65535,-1,0
17964,1259991243283,-63,65535,-1,0
17965,1259991243623,-63,65535,-1,0
17966,1259991243953,-63,65535,-1,0
17967,1259991244283,-63,65535,-1,0
17968,1259991244623,-63,65535,-1,0
17969,1259991244953,-63,65535,-1,0
17970,1259991245293,-63,65535,-1,0
17971,1259991245623,-63,65535,-1,0
17972,1259991245963,-63,65535,-1,0
17973,1259991246293,-63,65535,-1,0
17974,1259991246633,-63,65535,-1,0
17975,1259991246963,-63,65535,-1,0
17976,1259991247292,-63,65535,-1,0
17977,1259991247633,-63,65535,-1,0
17978,1259991247963,-63,65535,-1,0
17979,1259991248303,-63,65535,-1,0
17980,1259991248633,-63,65535,-1,0
17981,1259991248964,-63,65535,-1,0
17982,1259991249303,-63,65535,-1,0
17983,1259991249643,-63,65535,-1,0
17984,1259991249973,-63,65535,-1,0
17985,1259991250303,-63,65535,-1,0
17986,1259991250643,-63,65535,-1,0
17987,1259991250972,-63,65535,-1,0
17988,1259991251313,-63,65535,-1,0
17989,1259991251643,-63,65535,-1,0
17990,1259991251973,-63,65535,-1,0
17991,1259991252313,-63,65535,-1,0
17992,1259991252643,-63,65535,-1,0
17993,1259991252983,-63,65535,-1,0
17994,1259991253313,-63,65535,-1,0
17995,1259991253653,-63,65535,-1,0
17996,1259991253983,-63,65535,-1,0
17997,1259991254322,-63,65535,-1,0
17998,1259991254653,-63,65535,-1,0
17999,1259991254983,-63,65535,-1,0
18000,1259991255322,-63,65535,-1,0
18001,1259991255652,-63,65535,-1,0
18002,1259991255993,-63,65535,-1,0
18003,1259991256323,-63,65535,-1,0
18004,1259991256663,-63,65535,-1,0
18005,1259991256992,-63,65535,-1,0
18006,1259991257333,-63,65535,-1,0
18007,1259991257663,-63,65535,-1,0
18008,1259991257992,-63,65535,-1,0
18009,1259991258333,-63,65535,-1,0
18010,1259991258662,-63,65535,-1,0
18011,1259991259002,-63,65535,-1,0
18012,1259991259333,-63,65535,-1,0
18013,1259991259674,-63,65535,-1,0
18014,1259991260003,-63,65535,-1,0
18015,1259991260342,-63,65535,-1,0
18016,1259991260674,-63,65535,-1,0
18017,1259991261002,-63,65535,-1,0
18018,1259991261343,-63,65535,-1,0
18019,1259991261674,-63,65535,-1,0
18020,1259991262012,-63,65535,-1,0
18021,1259991262343,-63,65535,-1,0
18022,1259991262734,-63,65535,-1,0
18023,1259991263013,-63,65535,-1,0
18024,1259991263343,-63,65535,-1,0
18025,1259991263723,-63,65535,-1,0
18026,1259991264014,-63,65535,-1,0
18027,1259991264352,-63,65535,-1,0
18028,1259991264713,-63,65535,-1,0
18029,1259991265023,-63,65535,-1,0
18030,1259991265352,-63,65535,-1,0
18031,1259991265713,-63,65535,-1,0
18032,1259991266231,-63,65535,-1,0
18033,1259991266363,-63,65535,-1,0
18034,1259991266697,-63,65535,-1,0
18035,1259991267022,-63,65535,-1,0
18036,1259991267363,-63,65535,-1,0
18037,1259991267703,-63,65535,-1,0
18038,1259991268022,-63,65535,-1,0
18039,1259991268363,-63,65535,-1,0
18040,1259991268713,-63,65535,-1,0
18041,1259991269023,-63,65535,-1,0
18042,1259991269362,-63,65535,-1,0
18043,1259991269702,-63,65535,-1,0
18044,1259991270034,-63,65535,-1,0
18045,1259991270363,-63,65535,-1,0
18046,1259991270702,-63,65535,-1,0
18047,1259991271035,-63,65535,-1,0
18048,1259991271363,-63,65535,-1,0
18049,1259991271702,-63,65535,-1,0
18050,1259991272036,-63,65535,-1,0
18051,1259991272372,-63,65535,-1,0
18052,1259991272703,-63,65535,-1,0
18053,1259991273035,-63,65535,-1,0
18054,1259991273372,-63,65535,-1,0
18055,1259991273703,-63,65535,-1,0
18056,1259991274043,-63,65535,-1,0
18057,1259991274372,-63,65535,-1,0
18058,1259991274712,-63,65535,-1,0
18059,1259991275043,-63,65535,-1,0
18060,1259991275383,-63,65535,-1,0
18061,1259991275713,-63,65535,-1,0
18062,1259991276043,-63,65535,-1,0
18063,1259991276382,-63,65535,-1,0
18064,1259991276712,-63,65535,-1,0
18065,1259991277043,-63,65535,-1,0
18066,1259991277383,-63,65535,-1,0
18067,1259991277713,-63,65535,-1,0
18068,1259991278045,-63,65535,-1,0
18069,1259991278383,-63,65535,-1,0
18070,1259991278713,-63,65535,-1,0
18071,1259991279045,-63,65535,-1,0
18072,1259991279383,-63,65535,-1,0
18073,1259991279713,-63,65535,-1,0
18074,1259991280042,-63,65535,-1,0
18075,1259991280382,-63,65535,-1,0
18076,1259991280722,-63,65535,-1,0
18077,1259991281053,-63,65535,-1,0
18078,1259991281392,-63,65535,-1,0
18079,1259991281723,-63,65535,-1,0
18080,1259991282052,-63,65535,-1,0
18081,1259991282393,-63,65535,-1,0
18082,1259991282722,-63,65535,-1,0
18083,1259991283063,-63,65535,-1,0
18084,1259991283393,-63,65535,-1,0
18085,1259991283723,-63,65535,-1,0
18086,1259991284063,-63,65535,-1,0
18087,1259991284392,-63,65535,-1,0
18088,1259991284732,-63,65535,-1,0
